question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written,qa_id
0.4994266629219055,0.15727001428604126,0.1247609481215477,0.5211933851242065,0.5598745942115784,0.5151521563529968,0.3967586159706116,0.3585592210292816,0.42975756525993347,0.04799224063754082,0.7059271931648254,0.597633957862854,0.36183929443359375,0.05846967175602913,0.01115919928997755,0.1102638840675354,0.37613940238952637,0.23131635785102844,0.5871369242668152,0.0007395796710625291,0.4442773759365082,0.5957509279251099,0.33652234077453613,0.6353671550750732,0.7498501539230347,0.380236953496933,0.46638527512550354,0.22618433833122253,0.5502324104309082,0.6109620332717896,30
0.5460295677185059,0.37217774987220764,0.17543303966522217,0.2528936266899109,0.846920371055603,0.6959339380264282,0.5098731517791748,0.4276915192604065,0.9021852016448975,0.0013582224491983652,0.30862343311309814,0.3132789134979248,0.01682269759476185,0.04924926906824112,0.06422219425439835,0.060102976858615875,0.07846494019031525,0.28891560435295105,0.9321097135543823,0.0015399708645418286,0.6623432636260986,0.721879780292511,0.5822130441665649,0.7988629937171936,0.8611366748809814,0.576561689376831,0.08242654800415039,0.18272638320922852,0.9164491295814514,0.6851873993873596,31
0.811738908290863,0.6237459778785706,0.6339796185493469,0.32132062315940857,0.32216158509254456,0.23255951702594757,0.6725013256072998,0.6884568929672241,0.5776224732398987,0.0011966354213654995,0.8577324748039246,0.5166120529174805,0.3766545355319977,0.10395430028438568,0.012917894870042801,0.052279215306043625,0.02386901155114174,0.0434073805809021,0.8686022758483887,0.001667102798819542,0.8368775844573975,0.7296828031539917,0.48812517523765564,0.8612696528434753,0.8825584053993225,0.5450718402862549,0.04113629460334778,0.05589175969362259,0.8938239216804504,0.7701019644737244,32
0.6111950874328613,0.31705787777900696,0.0238969624042511,0.5942557454109192,0.6617776155471802,0.8112385869026184,0.45189061760902405,0.3893265426158905,0.17456793785095215,0.019198480993509293,0.5021695494651794,0.2822861075401306,0.004218359477818012,0.0025412258692085743,0.0016920994967222214,0.01580042950809002,0.8847308158874512,0.3684523403644562,0.14489735662937164,2.1959940568194725e-05,0.4545997977256775,0.6150146722793579,0.4154090881347656,0.75141841173172,0.7620559334754944,0.47162652015686035,0.7980545163154602,0.22667253017425537,0.17885401844978333,0.5652590990066528,33
0.7832114100456238,0.7388635277748108,0.01362401433289051,0.5888773202896118,0.735907256603241,0.8308106660842896,0.535426914691925,0.44792440533638,0.2052311897277832,0.0016732822405174375,0.3949613571166992,0.053956519812345505,0.005099549423903227,0.0007745306356810033,0.0020751156844198704,0.05792999267578125,0.9297983050346375,0.462887167930603,0.06089140102267265,9.253371899831109e-06,0.6841607093811035,0.6694350838661194,0.40138179063796997,0.7854500412940979,0.7525317072868347,0.4372791349887848,0.7119469046592712,0.3490981161594391,0.2955358922481537,0.652561604976654,36
0.5351889133453369,0.7092443704605103,0.03333844617009163,0.3403455317020416,0.9209583401679993,0.8369303941726685,0.5152953267097473,0.34545210003852844,0.2805010676383972,0.001998244086280465,0.17515702545642853,0.06490113586187363,0.062464434653520584,0.011716778390109539,0.13126352429389954,0.004139169584959745,0.016064193099737167,0.064724862575531,0.961630642414093,8.556048123864457e-05,0.6944295167922974,0.6804155111312866,0.3447690010070801,0.7138828039169312,0.8081377744674683,0.39921924471855164,0.026479370892047882,0.06146637350320816,0.9185749292373657,0.646592915058136,38
0.829558789730072,0.6287779211997986,0.05948684364557266,0.6572514772415161,0.891215443611145,0.7375077605247498,0.6287717223167419,0.7516851425170898,0.500249445438385,0.0024599602911621332,0.18361449241638184,0.11034884303808212,0.07492049038410187,0.012205160222947598,0.8689926266670227,0.17889901995658875,0.08633402734994888,0.1376962512731552,0.4921310544013977,0.02251592092216015,0.7540944814682007,0.597919225692749,0.4606213867664337,0.7053948044776917,0.7774124145507812,0.5261600017547607,0.061765655875205994,0.09559716284275055,0.5553311705589294,0.6886650323867798,40
0.6820139288902283,0.4690467119216919,0.34487879276275635,0.6210565567016602,0.56344074010849,0.5010918974876404,0.49301403760910034,0.5144408941268921,0.5677933096885681,0.005927387624979019,0.5882548093795776,0.5966426134109497,0.411180704832077,0.09317278861999512,0.10877932608127594,0.1953427642583847,0.056498803198337555,0.08502265810966492,0.6384135484695435,0.007789697032421827,0.622808575630188,0.6835682988166809,0.5092418193817139,0.808167576789856,0.7813174724578857,0.5262928009033203,0.08818471431732178,0.08977428078651428,0.7106801271438599,0.6447581648826599,41
0.5827463269233704,0.47857460379600525,0.037171900272369385,0.4172150194644928,0.8998328447341919,0.8778336048126221,0.5196382999420166,0.39607542753219604,0.7973911762237549,0.0009214652236551046,0.20151768624782562,0.6322833299636841,0.034007828682661057,0.058249834924936295,0.02670670859515667,0.06691663712263107,0.1624593585729599,0.2516184151172638,0.8592926263809204,0.0013078630436211824,0.7022649049758911,0.6982691287994385,0.36788874864578247,0.8015316128730774,0.8031231164932251,0.5022946000099182,0.10777013003826141,0.19127897918224335,0.8984749913215637,0.6279604434967041,47
0.5659016370773315,0.1435372680425644,0.0495225228369236,0.4189399182796478,0.474193811416626,0.48750683665275574,0.47213810682296753,0.38368672132492065,0.2595500648021698,0.006252051796764135,0.7397633194923401,0.06217634677886963,0.01046055369079113,0.0013547975104302168,0.0006529798847623169,0.07334088534116745,0.7514377236366272,0.3061772584915161,0.36011412739753723,7.5006937549915165e-06,0.49652746319770813,0.7782149910926819,0.4559829533100128,0.846672534942627,0.914700448513031,0.531493067741394,0.8096434473991394,0.3955019414424896,0.43017470836639404,0.6852599382400513,48
0.621799886226654,0.30784592032432556,0.028350843116641045,0.7005067467689514,0.6747512817382812,0.8636058568954468,0.5004593133926392,0.42260533571243286,0.07354362308979034,0.0390782356262207,0.3599611520767212,0.09244877099990845,0.008246086537837982,0.0033985774498432875,0.005415723193436861,0.01410900242626667,0.626773476600647,0.215676948428154,0.422247052192688,0.00020558747928589582,0.3827342987060547,0.7921050786972046,0.6629593968391418,0.8718045353889465,0.9207558631896973,0.7151163220405579,0.7206286191940308,0.2643933594226837,0.6064671874046326,0.6465819478034973,50
0.39016595482826233,0.1705225259065628,0.011361991986632347,0.620647132396698,0.8106237053871155,0.8936862349510193,0.3661068081855774,0.1748747080564499,0.1495458036661148,0.010405156761407852,0.2634006142616272,0.27163487672805786,0.01828685961663723,0.008928119204938412,0.014978965744376183,0.03611249104142189,0.5425681471824646,0.3248874545097351,0.3758220374584198,0.00010089713032357395,0.3728938698768616,0.8355427980422974,0.6246444582939148,0.841925859451294,0.9084093570709229,0.6762655973434448,0.5722668766975403,0.366225004196167,0.6687086224555969,0.691636323928833,51
0.42867881059646606,0.13434594869613647,0.030175453051924706,0.5113004446029663,0.7458993792533875,0.7372606992721558,0.39826008677482605,0.296424925327301,0.41691386699676514,0.029728585854172707,0.3659473955631256,0.4334477484226227,0.03625741973519325,0.013022965751588345,0.014108173549175262,0.06335218250751495,0.6633296012878418,0.4459705650806427,0.4076100289821625,0.0006149327382445335,0.39252030849456787,0.7066081762313843,0.503824770450592,0.7343894839286804,0.816205620765686,0.5120124220848083,0.6896810531616211,0.4537128508090973,0.5373121500015259,0.6350395083427429,52
0.8808606863021851,0.8349583745002747,0.10458601266145706,0.8952769637107849,0.8684118986129761,0.6497460007667542,0.5726184844970703,0.7491632699966431,0.19004787504673004,0.0017913311021402478,0.15338380634784698,0.42077773809432983,0.04843895882368088,0.005843153689056635,0.8377895951271057,0.4715711176395416,0.012147868052124977,0.049184154719114304,0.2668398916721344,0.015428412705659866,0.7570205926895142,0.7524480223655701,0.6265711188316345,0.8291483521461487,0.788009524345398,0.6402629017829895,0.01697063446044922,0.055659789592027664,0.5395241379737854,0.6532667875289917,54
0.696411669254303,0.6725412011146545,0.008307336829602718,0.6680702567100525,0.6970282793045044,0.8590281009674072,0.4582994282245636,0.33723390102386475,0.19263224303722382,0.006144923157989979,0.4427001476287842,0.23979339003562927,0.004954959265887737,0.0027967800851911306,0.0028675429057329893,0.0071893110871315,0.8773486018180847,0.38165661692619324,0.15144439041614532,4.336243728175759e-05,0.6817136406898499,0.7955682277679443,0.5010983347892761,0.8299212455749512,0.8847167491912842,0.6218569874763489,0.8445233106613159,0.3250506818294525,0.22008556127548218,0.6146880388259888,55
0.4221901595592499,0.11177705973386765,0.008707000873982906,0.6910629868507385,0.6405999660491943,0.8830534815788269,0.3738771378993988,0.20845670998096466,0.08511248230934143,0.08000855892896652,0.4881320595741272,0.0800582766532898,0.003122656838968396,0.0033460301347076893,0.007859603501856327,0.008370433934032917,0.7089391946792603,0.24468259513378143,0.5936337113380432,2.994884562212974e-05,0.24312497675418854,0.7216508984565735,0.47939735651016235,0.8237504363059998,0.8603959679603577,0.6074928045272827,0.7256090641021729,0.2172987461090088,0.5668907761573792,0.6210158467292786,56
0.4473867416381836,0.10268013179302216,0.012289506383240223,0.5939642190933228,0.6924806237220764,0.8516201376914978,0.37418392300605774,0.22482387721538544,0.26182153820991516,0.01849735900759697,0.4761159420013428,0.09425442665815353,0.00292578455992043,0.005678363610059023,0.003367149969562888,0.0033635657746344805,0.6049931645393372,0.23854376375675201,0.7905422449111938,2.3084439817466773e-05,0.34951817989349365,0.706916093826294,0.41327354311943054,0.8082730174064636,0.8739348649978638,0.5555332899093628,0.653904378414154,0.24441006779670715,0.6772863268852234,0.6229153275489807,58
0.7277243137359619,0.3079254627227783,0.00946122407913208,0.5239992737770081,0.9575119614601135,0.8728399276733398,0.5375639200210571,0.5687823295593262,0.4410988390445709,0.0015496121486648917,0.08181195706129074,0.09467404335737228,0.709972620010376,0.018789023160934448,0.38550978899002075,0.09650377929210663,0.03592317923903465,0.11609108746051788,0.5191019177436829,0.010691448114812374,0.4871080219745636,0.5171869397163391,0.4436686336994171,0.704380452632904,0.7711526155471802,0.4576258659362793,0.04088212177157402,0.10726440697908401,0.6865506172180176,0.6759150624275208,59
0.7697350382804871,0.34652018547058105,0.03110414557158947,0.7473385334014893,0.7286857962608337,0.8419433236122131,0.5931735634803772,0.5987417697906494,0.3526531457901001,0.011376098729670048,0.3841232359409332,0.9019926190376282,0.04949257895350456,0.14215034246444702,0.007067472208291292,0.011096036992967129,0.37111154198646545,0.26014938950538635,0.3901624381542206,0.0022066505625844,0.5849859714508057,0.8074693083763123,0.4726043939590454,0.8853810429573059,0.8915045261383057,0.6065563559532166,0.44726690649986267,0.2520611584186554,0.5485053062438965,0.653084397315979,60
0.6461073160171509,0.6525307893753052,0.104672871530056,0.6685414910316467,0.777484655380249,0.8073733448982239,0.4840523600578308,0.3238258361816406,0.41333258152008057,0.015803929418325424,0.24543233215808868,0.19381840527057648,0.03723834455013275,0.07196579873561859,0.03299826383590698,0.08302175253629684,0.19118380546569824,0.21551713347434998,0.7536075711250305,0.0006204367964528501,0.7013866901397705,0.7336214780807495,0.38173380494117737,0.7988050580024719,0.7928171753883362,0.6108478903770447,0.28545111417770386,0.2252088040113449,0.6285564303398132,0.5164915323257446,61
0.5036476254463196,0.18913136422634125,0.00943673960864544,0.6453201174736023,0.6303536295890808,0.8707367181777954,0.35452982783317566,0.22640803456306458,0.12510477006435394,0.03264988958835602,0.5435160398483276,0.056553103029727936,0.006964867003262043,0.0026650892104953527,0.003209079382941127,0.0030130150262266397,0.8191497921943665,0.3039667308330536,0.5865042805671692,2.0234125258866698e-05,0.33127886056900024,0.7804168462753296,0.5002231001853943,0.8215711116790771,0.8824002742767334,0.5875340700149536,0.7670884728431702,0.2409285008907318,0.5894528031349182,0.5690279006958008,63
0.3764800429344177,0.12766064703464508,0.007687567733228207,0.5503399968147278,0.6928427815437317,0.8530805706977844,0.3625015318393707,0.17909426987171173,0.1628769040107727,0.019672201946377754,0.3590546250343323,0.07544693350791931,0.006014036480337381,0.0022116422187536955,0.008007371798157692,0.07625123113393784,0.6827142238616943,0.3854970932006836,0.4666006863117218,1.8554172129370272e-05,0.3419046103954315,0.6727597713470459,0.4178459346294403,0.7828676104545593,0.8271313309669495,0.4780822992324829,0.5954403877258301,0.3103446662425995,0.5742796063423157,0.5880552530288696,64
0.41811975836753845,0.20588482916355133,0.030561234802007675,0.5938833951950073,0.6415972709655762,0.7846709489822388,0.3802822530269623,0.2225315421819687,0.4155905246734619,0.03085058182477951,0.5598466396331787,0.38336125016212463,0.010660610161721706,0.011503398418426514,0.009941439144313335,0.005229828413575888,0.7056477665901184,0.3831038773059845,0.5960302948951721,0.00021513825049623847,0.3893839120864868,0.7122564911842346,0.459046870470047,0.7899322509765625,0.8344175815582275,0.4949675500392914,0.6978662610054016,0.346730500459671,0.6355811357498169,0.6156941652297974,65
0.6325723528862,0.7000280022621155,0.00669737858697772,0.7653900384902954,0.8210658431053162,0.9325950741767883,0.41836097836494446,0.34734609723091125,0.15100599825382233,0.006166557315737009,0.21395383775234222,0.22032994031906128,0.0028568762354552746,0.001974951708689332,0.004177161492407322,0.03292061761021614,0.7648134827613831,0.3697771728038788,0.20402899384498596,4.231366256135516e-05,0.6293099522590637,0.7749945521354675,0.4668639600276947,0.8069043159484863,0.8565012812614441,0.6584363579750061,0.8493661284446716,0.27389809489250183,0.1868385225534439,0.5139884352684021,68
0.5880057215690613,0.38768768310546875,0.023631205782294273,0.7235157489776611,0.6529982089996338,0.8683888912200928,0.41408252716064453,0.3164457678794861,0.20515824854373932,0.03160626441240311,0.45778781175613403,0.7385583519935608,0.018625248223543167,0.016572726890444756,0.00573590025305748,0.008547522127628326,0.7333219647407532,0.3094927668571472,0.22366757690906525,0.00038088028668425977,0.3830604553222656,0.7934642434120178,0.5480721592903137,0.8202536106109619,0.8733299970626831,0.6177409291267395,0.6681394577026367,0.26190149784088135,0.4825781583786011,0.6039512157440186,71
0.8006492257118225,0.3826938569545746,0.10032554715871811,0.7448956370353699,0.8180450797080994,0.8758264780044556,0.6112751364707947,0.5719980001449585,0.24345646798610687,0.006521260365843773,0.30542707443237305,0.07234522700309753,0.001857664668932557,0.02330196648836136,0.06479077786207199,0.005283856764435768,0.04436028003692627,0.07245185971260071,0.9683190584182739,0.0006266067503020167,0.5997572541236877,0.7042216062545776,0.3526565432548523,0.8056786060333252,0.8661629557609558,0.5496762990951538,0.06511975079774857,0.04756069928407669,0.9156559705734253,0.5972490310668945,72
0.3505237400531769,0.17544282972812653,0.0076433527283370495,0.5804473161697388,0.6914016604423523,0.8547980785369873,0.3245318830013275,0.18981488049030304,0.13722190260887146,0.02553444169461727,0.45460033416748047,0.0951976329088211,0.004865789320319891,0.0008659643935970962,0.004709635395556688,0.0050600008107721806,0.7560160160064697,0.33910349011421204,0.5078548789024353,1.580836578796152e-05,0.3466554284095764,0.7382844090461731,0.4883045256137848,0.7945269346237183,0.8481305241584778,0.5636029243469238,0.8245517015457153,0.3280952572822571,0.37555134296417236,0.5690696835517883,74
