,question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written
15,0.949204683303833,0.8726792335510254,0.12463103979825974,0.8479952216148376,0.4485342502593994,0.40886297821998596,0.7103421688079834,0.7326154708862305,0.04826727136969566,0.003011455526575446,0.701336145401001,0.027294157072901726,0.14483119547367096,0.01054373662918806,0.0012070747325196862,0.7776734232902527,0.3825399577617645,0.33559247851371765,0.1059989258646965,0.0003996054583694786,0.8532355427742004,0.8862614035606384,0.6256416440010071,0.9629465937614441,0.9390486478805542,0.749335527420044,0.5218486785888672,0.42833951115608215,0.3832254111766815,0.7785121202468872
16,0.5021290183067322,0.30358660221099854,0.01307644508779049,0.6796614527702332,0.7129438519477844,0.7685205936431885,0.4220406711101532,0.24610549211502075,0.29359325766563416,0.003341898089274764,0.45745542645454407,0.6751327514648438,0.03240693360567093,0.0012757094809785485,0.004171599168330431,0.17300653457641602,0.7710831761360168,0.3510931730270386,0.13465586304664612,0.00037326058372855186,0.4012100100517273,0.8850111961364746,0.5459524989128113,0.9321422576904297,0.9240339994430542,0.64637291431427,0.8299756646156311,0.38157668709754944,0.40819141268730164,0.7216320633888245
17,0.9010917544364929,0.6685541272163391,0.007291175425052643,0.6946859359741211,0.8978866934776306,0.8975690603256226,0.6943468451499939,0.6754244565963745,0.8016914129257202,0.00025644764536991715,0.20154181122779846,0.8913866281509399,0.010297520086169243,0.012553180567920208,0.006240529008209705,0.2495548278093338,0.3459620177745819,0.35324999690055847,0.3836481273174286,0.0005314250593073666,0.8085212111473083,0.9528679251670837,0.8244686126708984,0.9684999585151672,0.9619486927986145,0.8649743795394897,0.38413506746292114,0.37681275606155396,0.7492597103118896,0.7685955762863159
18,0.5515106916427612,0.18734952807426453,0.004897997714579105,0.7549319267272949,0.7721278071403503,0.9229221940040588,0.44039788842201233,0.2189825475215912,0.2900908589363098,0.0006290246383287013,0.44812026619911194,0.8896411657333374,0.01876557618379593,0.005075695924460888,0.0007116438937373459,0.004394009243696928,0.4863642454147339,0.17737546563148499,0.2450033277273178,3.597042086767033e-05,0.43599870800971985,0.9327421188354492,0.6838437914848328,0.9686977863311768,0.9673486948013306,0.7999041080474854,0.47662296891212463,0.23416084051132202,0.7993900179862976,0.7278542518615723
19,0.8400821685791016,0.6808030605316162,0.01595275104045868,0.731966495513916,0.567999005317688,0.8086031079292297,0.5527054667472839,0.5661229491233826,0.29667434096336365,0.0027831103652715683,0.5810927152633667,0.5176602602005005,0.0026616177055984735,0.0036411089822649956,0.0007124714320525527,0.00295716873370111,0.8477206826210022,0.34223395586013794,0.13068048655986786,8.449734741589054e-05,0.7091165781021118,0.8889497518539429,0.5684040188789368,0.95599764585495,0.966729998588562,0.6308965086936951,0.9293172955513,0.24186450242996216,0.04728574678301811,0.657063364982605
20,0.9153258204460144,0.7123277187347412,0.09232081472873688,0.7919536828994751,0.7994681000709534,0.7915061116218567,0.679311215877533,0.6655535101890564,0.5508240461349487,0.001830967259593308,0.3185710608959198,0.7324311137199402,0.03928394615650177,0.030264586210250854,0.004831808153539896,0.1176411435008049,0.08363135159015656,0.09994163364171982,0.6929560899734497,0.0013141343370079994,0.776265561580658,0.7049327492713928,0.4193548858165741,0.828504741191864,0.8105332851409912,0.5836817622184753,0.263574481010437,0.14193697273731232,0.31464406847953796,0.4230774939060211
21,0.5383851528167725,0.4574424922466278,0.11264187097549438,0.6212087869644165,0.7604860663414001,0.7746428847312927,0.45295554399490356,0.409100204706192,0.1681409329175949,0.0025992856826633215,0.38254594802856445,0.7491586208343506,0.029678642749786377,0.010225584730505943,0.133538156747818,0.004106601234525442,0.020755931735038757,0.0654139593243599,0.7898975014686584,0.001249302993528545,0.5226280093193054,0.692087709903717,0.5694879293441772,0.7865416407585144,0.9229899644851685,0.5961930751800537,0.02279859408736229,0.06841984391212463,0.9226844906806946,0.6697728037834167
22,0.4004838168621063,0.07710080593824387,0.11668257415294647,0.4822104275226593,0.4512295424938202,0.505509614944458,0.40183591842651367,0.22970694303512573,0.5943592190742493,0.005452288780361414,0.7849699258804321,0.7194104194641113,0.4376739263534546,0.029838640242815018,0.0019409104716032743,0.1315637230873108,0.3515740633010864,0.20502981543540955,0.49388256669044495,0.00020217031124047935,0.27704164385795593,0.5287922620773315,0.32956773042678833,0.6537071466445923,0.6879551410675049,0.24816839396953583,0.25520676374435425,0.20044057071208954,0.6457107067108154,0.5528658628463745
23,0.4798419177532196,0.3045447766780853,0.05469093099236488,0.1419319361448288,0.8507506251335144,0.5355505347251892,0.5986738204956055,0.5530185699462891,0.952094554901123,0.0010862149065360427,0.32585084438323975,0.2528095841407776,0.012144973501563072,0.022960586473345757,0.06408441811800003,0.09929227083921432,0.057643432170152664,0.25061994791030884,0.9706090092658997,0.0002762353396974504,0.6531921029090881,0.4522556662559509,0.6440628170967102,0.6142926812171936,0.7012396454811096,0.4584406614303589,0.053169816732406616,0.17750149965286255,0.931187093257904,0.5371685028076172
24,0.7321873307228088,0.4481803774833679,0.5023444890975952,0.3247210383415222,0.5030701160430908,0.30051735043525696,0.6746348738670349,0.6979918479919434,0.694023847579956,0.008311234414577484,0.722416877746582,0.47966820001602173,0.2926795184612274,0.2045845091342926,0.04044313356280327,0.1569460928440094,0.05726069211959839,0.08212845772504807,0.8175768256187439,0.004271356388926506,0.7006816267967224,0.8305532932281494,0.5507878661155701,0.9265013337135315,0.8859549760818481,0.5720838308334351,0.06594136357307434,0.12494673579931259,0.8321145176887512,0.6802164912223816
25,0.665525496006012,0.2075241357088089,0.02034047059714794,0.6742098331451416,0.6360293626785278,0.813771665096283,0.5255871415138245,0.42107003927230835,0.2017216831445694,0.006048912648111582,0.5811201333999634,0.5333960652351379,0.0038565483409911394,0.002939819823950529,0.0004983969265595078,0.01366723794490099,0.8553342223167419,0.3998444080352783,0.17362214624881744,0.00013758076238445938,0.44517409801483154,0.6257622241973877,0.4060238301753998,0.849257230758667,0.8415139317512512,0.430946409702301,0.7840241193771362,0.3254031538963318,0.35544681549072266,0.5765337944030762
26,0.8208247423171997,0.8364094495773315,0.007173719350248575,0.7766919136047363,0.7507532835006714,0.8691981434822083,0.5490060448646545,0.3903118073940277,0.03026004321873188,0.0012732531176880002,0.37537604570388794,0.009971799328923225,0.001497100805863738,0.0002130036591552198,0.0006104131462052464,0.0039174724370241165,0.9255450367927551,0.33759957551956177,0.050053928047418594,1.0613936865411233e-05,0.6962164640426636,0.6053721308708191,0.3724202513694763,0.7591042518615723,0.755003035068512,0.41624802350997925,0.5397151708602905,0.20331305265426636,0.5208955407142639,0.6663331985473633
27,0.6277742385864258,0.6137002110481262,0.07151928544044495,0.38011470437049866,0.922855019569397,0.7197124361991882,0.5041771531105042,0.4207814335823059,0.3812841475009918,0.0013164718402549624,0.21207624673843384,0.045443322509527206,0.029608622193336487,0.0014775539748370647,0.3326060473918915,0.0050842734053730965,0.007998861372470856,0.04727933183312416,0.9796789884567261,0.00030989322112873197,0.7510101795196533,0.25888025760650635,0.13530607521533966,0.46840405464172363,0.5394389033317566,0.12375621497631073,0.0034585653338581324,0.016339760273694992,0.9082099199295044,0.6090981960296631
28,0.7162509560585022,0.4984082877635956,0.037468358874320984,0.5420759916305542,0.9055525660514832,0.7554295659065247,0.5451319217681885,0.4740615487098694,0.6061870455741882,0.004119140096008778,0.16725336015224457,0.04239659756422043,0.028885357081890106,0.002206088975071907,0.2986043095588684,0.45460036396980286,0.21606166660785675,0.2715218961238861,0.5608150959014893,0.0015929419314488769,0.660593569278717,0.7708591222763062,0.4419797658920288,0.8160183429718018,0.807170033454895,0.5655485391616821,0.05263996124267578,0.11305257678031921,0.7309048175811768,0.7276896238327026
29,0.6815220713615417,0.5921801924705505,0.057839278131723404,0.30022290349006653,0.9126871228218079,0.6692713499069214,0.5164756774902344,0.4479909837245941,0.7970177531242371,0.001909230719320476,0.284827321767807,0.3793374001979828,0.609778106212616,0.02820201963186264,0.21089155972003937,0.15241071581840515,0.18933500349521637,0.20470784604549408,0.5211578011512756,0.009247103706002235,0.6989192366600037,0.6225696802139282,0.4961925745010376,0.7903810143470764,0.8269163966178894,0.4997880160808563,0.09750162065029144,0.1598530262708664,0.7108452320098877,0.7477821111679077
30,0.7549600005149841,0.7015823125839233,0.0088672935962677,0.2293546497821808,0.9641401171684265,0.8439623117446899,0.6242544651031494,0.594648003578186,0.81510329246521,0.0002927877358160913,0.07327678799629211,0.2935902774333954,0.024971570819616318,0.08744259178638458,0.019123507663607597,0.03132030740380287,0.128757044672966,0.3831814229488373,0.8811805248260498,0.0002521042770240456,0.8529436588287354,0.6483328342437744,0.36261042952537537,0.7830615639686584,0.7207849621772766,0.4197339415550232,0.14786359667778015,0.41278770565986633,0.854368269443512,0.6838036775588989
31,0.6704833507537842,0.39194464683532715,0.10015948861837387,0.44619354605674744,0.3741946220397949,0.4295949637889862,0.5250661373138428,0.5010485649108887,0.2674083411693573,0.03025086037814617,0.7994800209999084,0.13104645907878876,0.02047632820904255,0.015185990370810032,0.0045137591660022736,0.11262547224760056,0.7283104658126831,0.517683744430542,0.22076748311519623,0.0008769124397076666,0.5782999396324158,0.8554761409759521,0.6288735866546631,0.9156526327133179,0.9254452586174011,0.625641405582428,0.7948175072669983,0.5222128629684448,0.34847137331962585,0.7881424427032471
32,0.47277864813804626,0.2725697159767151,0.018662864342331886,0.5495705604553223,0.6019257307052612,0.8193031549453735,0.44630125164985657,0.3442082405090332,0.02269676700234413,0.07673195749521255,0.5818957686424255,0.013729601167142391,0.0012326749274507165,0.0028366551268845797,0.0006252438761293888,0.0019038772443309426,0.8436558842658997,0.28396326303482056,0.5304950475692749,0.00012071119999745861,0.298564076423645,0.7385146021842957,0.6503819823265076,0.8596755266189575,0.8867702484130859,0.6175247430801392,0.8288918733596802,0.3098973035812378,0.619090735912323,0.6300466656684875
33,0.5406813025474548,0.22607167065143585,0.005758534651249647,0.6189805865287781,0.7668747305870056,0.8779968023300171,0.44111648201942444,0.281979501247406,0.1365956813097,0.005897936411201954,0.29485106468200684,0.5335859060287476,0.005875188857316971,0.004023827146738768,0.009119473397731781,0.013538013212382793,0.7233642935752869,0.3761638104915619,0.23628853261470795,0.000471444393042475,0.46368125081062317,0.5352696776390076,0.6222707629203796,0.6301479339599609,0.7471203804016113,0.5250468254089355,0.5769215822219849,0.4479253888130188,0.7109246253967285,0.7000901699066162
34,0.4471779763698578,0.0912509560585022,0.00442254776135087,0.5415316820144653,0.758567750453949,0.8227963447570801,0.35399162769317627,0.1962110698223114,0.7301281094551086,0.0016839716117829084,0.4695729911327362,0.5279659032821655,0.00588245177641511,0.001689758850261569,0.0016560694202780724,0.015102566219866276,0.827788233757019,0.4255312383174896,0.2846068739891052,9.909450454870239e-06,0.2957111597061157,0.5903549194335938,0.3837316930294037,0.6827110052108765,0.7321408987045288,0.29613980650901794,0.7655510306358337,0.39118069410324097,0.3207797408103943,0.5939768552780151
35,0.8347663283348083,0.7292901873588562,0.05732457712292671,0.880020797252655,0.943225622177124,0.8115459680557251,0.5203025341033936,0.7134096026420593,0.2387830764055252,0.001995663158595562,0.12569062411785126,0.7100112438201904,0.07431931793689728,0.00141881313174963,0.8153302073478699,0.3523789644241333,0.012374678626656532,0.02775667794048786,0.25106751918792725,0.02517186850309372,0.7258674502372742,0.48236000537872314,0.6540813446044922,0.7027216553688049,0.7943434119224548,0.44505175948143005,0.009556109085679054,0.03960312157869339,0.42129677534103394,0.7746206521987915
36,0.8051193952560425,0.8019997477531433,0.004535694606602192,0.6883864998817444,0.7941386699676514,0.8798229098320007,0.5264589190483093,0.4003705680370331,0.07047047466039658,0.0007040791097097099,0.3302236795425415,0.008222145959734917,0.0008456071373075247,0.0004535720800049603,0.00039761755033396184,0.004919725004583597,0.8577452898025513,0.36486345529556274,0.1211167648434639,4.71375369670568e-06,0.7609630823135376,0.8553696870803833,0.5052968263626099,0.9190912246704102,0.9264135360717773,0.6281201243400574,0.8497253656387329,0.3254510462284088,0.15770761668682098,0.6406711935997009
37,0.4672960340976715,0.2901635468006134,0.006429046858102083,0.6779994368553162,0.6512686014175415,0.8897267580032349,0.3222047984600067,0.1851051151752472,0.08823443204164505,0.03395845741033554,0.5360017418861389,0.06046220660209656,0.0015793686034157872,0.00330145051702857,0.0007043204386718571,0.0038850209675729275,0.7926658391952515,0.3205091953277588,0.5229738354682922,0.00013839363236911595,0.3604448437690735,0.8609994053840637,0.4739863872528076,0.948194146156311,0.9477070569992065,0.6386674642562866,0.7125087976455688,0.18656164407730103,0.7640106081962585,0.7096625566482544
38,0.4619656205177307,0.10983265936374664,0.002903869841247797,0.7396068572998047,0.6961433291435242,0.9011938571929932,0.3260275721549988,0.19119517505168915,0.14826743304729462,0.008144715800881386,0.47817322611808777,0.14768856763839722,0.000612100528087467,0.0029551363550126553,0.000551883946172893,0.0005802363157272339,0.5960694551467896,0.18928933143615723,0.8144251108169556,3.238669887650758e-05,0.3348444998264313,0.8733137249946594,0.455465704202652,0.934733510017395,0.9694610834121704,0.6825394630432129,0.2707490622997284,0.11826436966657639,0.9146749973297119,0.6529837250709534
39,0.7728912830352783,0.6663128137588501,0.030594727024435997,0.38170745968818665,0.9375001788139343,0.8399624824523926,0.4933258891105652,0.46727892756462097,0.31191015243530273,0.0009451318182982504,0.1377858966588974,0.05009264871478081,0.9490212798118591,0.004030532669275999,0.4748873710632324,0.06564299762248993,0.03113486059010029,0.026440046727657318,0.23634320497512817,0.005037714261561632,0.6118273138999939,0.8098742365837097,0.6311396956443787,0.8685504794120789,0.8925307393074036,0.6879057288169861,0.016029823571443558,0.023804791271686554,0.5520745515823364,0.7953279614448547
40,0.8626533150672913,0.40181267261505127,0.07349516451358795,0.809151828289032,0.7162830829620361,0.7899112701416016,0.6954658031463623,0.7169474959373474,0.4428054690361023,0.004476743284612894,0.537151038646698,0.876578688621521,0.1028066873550415,0.3788731098175049,0.004747105296701193,0.009293991141021252,0.09605997800827026,0.14137589931488037,0.5566010475158691,0.0014230527449399233,0.6450734734535217,0.7942129373550415,0.4953908622264862,0.9103565812110901,0.9183476567268372,0.6287595629692078,0.32347482442855835,0.17226988077163696,0.8098746538162231,0.6809871792793274
41,0.6066432595252991,0.6079757809638977,0.00890340656042099,0.6502431035041809,0.931094229221344,0.9237551093101501,0.37590929865837097,0.1829690784215927,0.3353821337223053,0.0017476859502494335,0.06535080075263977,0.024021035060286522,0.014183415099978447,0.012696035206317902,0.06089741364121437,0.0976196825504303,0.10263264924287796,0.33037668466567993,0.8367282152175903,0.0005105221061967313,0.6932907700538635,0.9345122575759888,0.4921844005584717,0.9362241625785828,0.9607313871383667,0.8100928664207458,0.36282235383987427,0.3562159836292267,0.741734504699707,0.6566159725189209
42,0.7117233276367188,0.37328094244003296,0.007694736123085022,0.6857566833496094,0.622244656085968,0.8261482119560242,0.45612382888793945,0.30076223611831665,0.06674445420503616,0.013819233514368534,0.5974917411804199,0.029722776263952255,0.0021920560393482447,0.0019176553469151258,0.0006385247106663883,0.001993277808651328,0.9023696780204773,0.3517923355102539,0.2021092176437378,5.0161230319645256e-05,0.5031355619430542,0.8662751317024231,0.4994918406009674,0.9413807392120361,0.9267001152038574,0.6099008321762085,0.8362664580345154,0.3315114378929138,0.7891584634780884,0.7312303185462952
43,0.4342525601387024,0.17947185039520264,0.006435730028897524,0.5611377954483032,0.7349510192871094,0.8420228362083435,0.3661018908023834,0.1423204243183136,0.0865124985575676,0.005939126014709473,0.39070191979408264,0.025930389761924744,0.004940129816532135,0.0013221639674156904,0.0017453590407967567,0.023318320512771606,0.8180800676345825,0.4879642426967621,0.3147211968898773,5.479811079567298e-05,0.2998661994934082,0.5754250884056091,0.42132890224456787,0.7008223533630371,0.731914758682251,0.43114715814590454,0.6742780208587646,0.40913867950439453,0.6326625347137451,0.6387518048286438
44,0.4135180115699768,0.14301009476184845,0.008159841410815716,0.6391587257385254,0.6873960494995117,0.8311855792999268,0.3412429690361023,0.17962904274463654,0.44052326679229736,0.004601761698722839,0.5365406274795532,0.642004668712616,0.007082418538630009,0.0057703647762537,0.0021563710179179907,0.009661320596933365,0.7588096857070923,0.28135424852371216,0.6126655340194702,0.00016666518058627844,0.3160206377506256,0.7959423065185547,0.5043131709098816,0.8694891929626465,0.8841943144798279,0.5530580282211304,0.7702565789222717,0.32316625118255615,0.7422229051589966,0.6441757678985596
45,0.6975358724594116,0.7261111736297607,0.0036169635131955147,0.738286018371582,0.7211297750473022,0.925976574420929,0.4439944922924042,0.28034499287605286,0.07230851799249649,0.0010503713274374604,0.365924596786499,0.017063366249203682,0.0012139144819229841,0.00021779823873657733,0.0004971455200575292,0.0039937556721270084,0.9319068789482117,0.3281353712081909,0.048330821096897125,2.5019813620019704e-05,0.5488364100456238,0.8746767044067383,0.5191726088523865,0.9238312840461731,0.9547781348228455,0.7200096845626831,0.9621212482452393,0.17978420853614807,0.023934215307235718,0.6073461771011353
46,0.5142987370491028,0.41983655095100403,0.003986126743257046,0.7512089610099792,0.7133165597915649,0.9224752187728882,0.3588736355304718,0.19076475501060486,0.11853548139333725,0.002831573598086834,0.41361528635025024,0.8214805722236633,0.0024976946879178286,0.0017471901373937726,0.0017198420828208327,0.0027797590009868145,0.7457035779953003,0.2659260332584381,0.183964341878891,4.3503550841705874e-05,0.4648836553096771,0.9219673275947571,0.6105484366416931,0.9507009983062744,0.9512077569961548,0.751308023929596,0.6008869409561157,0.25534626841545105,0.6678572297096252,0.703773021697998
47,0.8408281803131104,0.7932080030441284,0.14780248701572418,0.8534948825836182,0.7442471981048584,0.7999379634857178,0.6474977135658264,0.5895822644233704,0.06363727897405624,0.003116103122010827,0.36803218722343445,0.056731387972831726,0.0096993213519454,0.011890794150531292,0.007319673430174589,0.004357337951660156,0.010491491295397282,0.012522853910923004,0.9700104594230652,0.0002428627631161362,0.7217046618461609,0.8637399673461914,0.4710111618041992,0.9304436445236206,0.9458195567131042,0.7508376240730286,0.0069182864390313625,0.008058381266891956,0.9243979454040527,0.6619951725006104
48,0.3462253510951996,0.09584684669971466,0.010597712360322475,0.5590323209762573,0.5910891890525818,0.8190320134162903,0.29487892985343933,0.1718517392873764,0.0714702233672142,0.025109535083174706,0.6148226261138916,0.054590173065662384,0.0017834225436672568,0.001957033760845661,0.0007330836961045861,0.004551533609628677,0.7936093807220459,0.2919451892375946,0.5060521364212036,7.792816177243367e-05,0.25206106901168823,0.8438814878463745,0.5247421264648438,0.8734344840049744,0.9534270763397217,0.6131700873374939,0.9345585703849792,0.2842831015586853,0.19937624037265778,0.519878089427948
